"NM_POINT_SOURCE","ID_POINT","NO_VALUE_ORIGINAL","NO_VALUE_STANDARD","TM_PERIOD_START","TM_PERIOD_END","TM_PROCESSED","NM_DERIVATION_TYPE","NM_MNEMONIC"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 12.15.00.000000000,05-SEP-20 12.29.59.999000000,05-SEP-20 12.24.36.696000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 12.30.00.000000000,05-SEP-20 12.44.59.999000000,05-SEP-20 12.39.29.910000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 12.45.00.000000000,05-SEP-20 12.59.59.999000000,05-SEP-20 12.54.22.063000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 13.00.00.000000000,05-SEP-20 13.14.59.999000000,05-SEP-20 13.09.23.336000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 13.15.00.000000000,05-SEP-20 13.29.59.999000000,05-SEP-20 13.24.34.881000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 13.30.00.000000000,05-SEP-20 13.44.59.999000000,05-SEP-20 13.39.54.055000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 13.45.00.000000000,05-SEP-20 13.59.59.999000000,05-SEP-20 13.54.54.818000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 14.00.00.000000000,05-SEP-20 14.14.59.999000000,05-SEP-20 14.09.56.258000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 14.15.00.000000000,05-SEP-20 14.29.59.999000000,05-SEP-20 14.24.42.872000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 14.30.00.000000000,05-SEP-20 14.44.59.999000000,05-SEP-20 14.39.24.148000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 14.45.00.000000000,05-SEP-20 14.59.59.999000000,05-SEP-20 14.54.32.678000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 15.00.00.000000000,05-SEP-20 15.14.59.999000000,05-SEP-20 15.09.22.276000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 15.15.00.000000000,05-SEP-20 15.29.59.999000000,05-SEP-20 15.24.38.329000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 15.30.00.000000000,05-SEP-20 15.44.59.999000000,05-SEP-20 15.39.33.871000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 15.45.00.000000000,05-SEP-20 15.59.59.999000000,05-SEP-20 15.54.37.099000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.09375,0.09375,05-SEP-20 16.00.00.000000000,05-SEP-20 16.14.59.999000000,05-SEP-20 16.09.33.927000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 16.15.00.000000000,05-SEP-20 16.29.59.999000000,05-SEP-20 16.24.35.817000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 16.30.00.000000000,05-SEP-20 16.44.59.999000000,05-SEP-20 16.39.20.123000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 16.45.00.000000000,05-SEP-20 16.59.59.999000000,05-SEP-20 16.54.27.703000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 17.00.00.000000000,05-SEP-20 17.14.59.999000000,05-SEP-20 17.09.29.692000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 17.15.00.000000000,05-SEP-20 17.29.59.999000000,05-SEP-20 17.24.28.329000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 17.30.00.000000000,05-SEP-20 17.44.59.999000000,05-SEP-20 17.39.23.174000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 17.45.00.000000000,05-SEP-20 17.59.59.999000000,05-SEP-20 17.54.35.876000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 18.00.00.000000000,05-SEP-20 18.14.59.999000000,05-SEP-20 18.09.25.556000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 18.15.00.000000000,05-SEP-20 18.29.59.999000000,05-SEP-20 18.24.37.514000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 18.30.00.000000000,05-SEP-20 18.44.59.999000000,05-SEP-20 18.39.14.368000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 18.45.00.000000000,05-SEP-20 18.59.59.999000000,05-SEP-20 18.54.33.283000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 19.00.00.000000000,05-SEP-20 19.14.59.999000000,05-SEP-20 19.09.27.091000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 19.15.00.000000000,05-SEP-20 19.29.59.999000000,05-SEP-20 19.24.24.309000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 19.30.00.000000000,05-SEP-20 19.44.59.999000000,05-SEP-20 19.39.46.235000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 19.45.00.000000000,05-SEP-20 19.59.59.999000000,05-SEP-20 19.54.45.684000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 20.00.00.000000000,05-SEP-20 20.14.59.999000000,05-SEP-20 20.09.42.659000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 20.15.00.000000000,05-SEP-20 20.29.59.999000000,05-SEP-20 20.24.33.322000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 20.30.00.000000000,05-SEP-20 20.44.59.999000000,05-SEP-20 20.39.35.278000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 20.45.00.000000000,05-SEP-20 20.59.59.999000000,05-SEP-20 20.54.16.215000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 21.00.00.000000000,05-SEP-20 21.14.59.999000000,05-SEP-20 21.09.22.716000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 21.15.00.000000000,05-SEP-20 21.29.59.999000000,05-SEP-20 21.24.15.385000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 21.30.00.000000000,05-SEP-20 21.44.59.999000000,05-SEP-20 21.39.32.558000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 21.45.00.000000000,05-SEP-20 21.59.59.999000000,05-SEP-20 21.54.36.575000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 22.00.00.000000000,05-SEP-20 22.14.59.999000000,05-SEP-20 22.09.42.843000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 22.15.00.000000000,05-SEP-20 22.29.59.999000000,05-SEP-20 22.24.30.593000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 22.30.00.000000000,05-SEP-20 22.44.59.999000000,05-SEP-20 22.39.18.526000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 22.45.00.000000000,05-SEP-20 22.59.59.999000000,05-SEP-20 22.54.21.072000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 23.00.00.000000000,05-SEP-20 23.14.59.999000000,05-SEP-20 23.08.59.907000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 23.15.00.000000000,05-SEP-20 23.29.59.999000000,05-SEP-20 23.24.18.781000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 23.30.00.000000000,05-SEP-20 23.44.59.999000000,05-SEP-20 23.39.29.729000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-SEP-20 23.45.00.000000000,05-SEP-20 23.59.59.999000000,05-SEP-20 23.54.02.136000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 00.00.00.000000000,06-SEP-20 00.14.59.999000000,06-SEP-20 00.10.08.015000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 00.15.00.000000000,06-SEP-20 00.29.59.999000000,06-SEP-20 00.24.05.086000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 00.30.00.000000000,06-SEP-20 00.44.59.999000000,06-SEP-20 00.39.33.293000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 00.45.00.000000000,06-SEP-20 00.59.59.999000000,06-SEP-20 00.56.56.916000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 01.00.00.000000000,06-SEP-20 01.14.59.999000000,06-SEP-20 01.08.59.439000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 01.15.00.000000000,06-SEP-20 01.29.59.999000000,06-SEP-20 01.24.31.105000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 01.30.00.000000000,06-SEP-20 01.44.59.999000000,06-SEP-20 01.40.04.073000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 01.45.00.000000000,06-SEP-20 01.59.59.999000000,06-SEP-20 01.54.58.009000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 02.00.00.000000000,06-SEP-20 02.14.59.999000000,06-SEP-20 02.10.08.002000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 02.15.00.000000000,06-SEP-20 02.29.59.999000000,06-SEP-20 02.24.48.420000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 02.30.00.000000000,06-SEP-20 02.44.59.999000000,06-SEP-20 02.39.24.489000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 02.45.00.000000000,06-SEP-20 02.59.59.999000000,06-SEP-20 02.54.29.830000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 03.00.00.000000000,06-SEP-20 03.14.59.999000000,06-SEP-20 03.09.36.278000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 03.15.00.000000000,06-SEP-20 03.29.59.999000000,06-SEP-20 03.24.34.115000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 03.30.00.000000000,06-SEP-20 03.44.59.999000000,06-SEP-20 03.39.30.024000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 03.45.00.000000000,06-SEP-20 03.59.59.999000000,06-SEP-20 03.54.33.272000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 04.00.00.000000000,06-SEP-20 04.14.59.999000000,06-SEP-20 04.09.26.121000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 04.15.00.000000000,06-SEP-20 04.29.59.999000000,06-SEP-20 04.24.31.834000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 04.30.00.000000000,06-SEP-20 04.44.59.999000000,06-SEP-20 04.39.31.142000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 04.45.00.000000000,06-SEP-20 04.59.59.999000000,06-SEP-20 04.54.37.730000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 05.00.00.000000000,06-SEP-20 05.14.59.999000000,06-SEP-20 05.09.25.179000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 05.15.00.000000000,06-SEP-20 05.29.59.999000000,06-SEP-20 05.24.35.168000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 05.30.00.000000000,06-SEP-20 05.44.59.999000000,06-SEP-20 05.39.26.402000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 05.45.00.000000000,06-SEP-20 05.59.59.999000000,06-SEP-20 05.54.37.196000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 06.00.00.000000000,06-SEP-20 06.14.59.999000000,06-SEP-20 06.09.23.937000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 06.15.00.000000000,06-SEP-20 06.29.59.999000000,06-SEP-20 06.24.30.635000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 06.30.00.000000000,06-SEP-20 06.44.59.999000000,06-SEP-20 06.39.57.501000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 06.45.00.000000000,06-SEP-20 06.59.59.999000000,06-SEP-20 06.54.21.261000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 07.00.00.000000000,06-SEP-20 07.14.59.999000000,06-SEP-20 07.09.30.226000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 07.15.00.000000000,06-SEP-20 07.29.59.999000000,06-SEP-20 07.24.20.106000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 07.30.00.000000000,06-SEP-20 07.44.59.999000000,06-SEP-20 07.39.54.258000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 07.45.00.000000000,06-SEP-20 07.59.59.999000000,06-SEP-20 07.54.49.170000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 08.00.00.000000000,06-SEP-20 08.14.59.999000000,06-SEP-20 08.09.47.714000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 08.15.00.000000000,06-SEP-20 08.29.59.999000000,06-SEP-20 08.24.34.852000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 08.30.00.000000000,06-SEP-20 08.44.59.999000000,06-SEP-20 08.39.44.725000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 08.45.00.000000000,06-SEP-20 08.59.59.999000000,06-SEP-20 08.54.40.585000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 09.00.00.000000000,06-SEP-20 09.14.59.999000000,06-SEP-20 09.09.35.021000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 09.15.00.000000000,06-SEP-20 09.29.59.999000000,06-SEP-20 09.24.21.201000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 09.30.00.000000000,06-SEP-20 09.44.59.999000000,06-SEP-20 09.39.36.514000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 09.45.00.000000000,06-SEP-20 09.59.59.999000000,06-SEP-20 09.54.40.011000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 10.00.00.000000000,06-SEP-20 10.14.59.999000000,06-SEP-20 10.09.34.662000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 10.15.00.000000000,06-SEP-20 10.29.59.999000000,06-SEP-20 10.24.31.188000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 10.30.00.000000000,06-SEP-20 10.44.59.999000000,06-SEP-20 10.39.25.880000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 10.45.00.000000000,06-SEP-20 10.59.59.999000000,06-SEP-20 10.54.40.561000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 11.00.00.000000000,06-SEP-20 11.14.59.999000000,06-SEP-20 11.10.30.832000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 11.15.00.000000000,06-SEP-20 11.29.59.999000000,06-SEP-20 11.24.25.812000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 11.30.00.000000000,06-SEP-20 11.44.59.999000000,06-SEP-20 11.39.23.551000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 11.45.00.000000000,06-SEP-20 11.59.59.999000000,06-SEP-20 11.55.13.317000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 12.00.00.000000000,06-SEP-20 12.14.59.999000000,06-SEP-20 12.09.28.341000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 12.15.00.000000000,06-SEP-20 12.29.59.999000000,06-SEP-20 12.24.24.779000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 12.30.00.000000000,06-SEP-20 12.44.59.999000000,06-SEP-20 12.39.34.164000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 12.45.00.000000000,06-SEP-20 12.59.59.999000000,06-SEP-20 12.54.27.435000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 13.00.00.000000000,06-SEP-20 13.14.59.999000000,06-SEP-20 13.09.38.178000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 13.15.00.000000000,06-SEP-20 13.29.59.999000000,06-SEP-20 13.24.36.402000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 13.30.00.000000000,06-SEP-20 13.44.59.999000000,06-SEP-20 13.39.47.708000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 13.45.00.000000000,06-SEP-20 13.59.59.999000000,06-SEP-20 13.54.48.021000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 14.00.00.000000000,06-SEP-20 14.14.59.999000000,06-SEP-20 14.09.38.758000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 14.15.00.000000000,06-SEP-20 14.29.59.999000000,06-SEP-20 14.24.34.972000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 14.30.00.000000000,06-SEP-20 14.44.59.999000000,06-SEP-20 14.39.30.584000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 14.45.00.000000000,06-SEP-20 14.59.59.999000000,06-SEP-20 14.54.40.569000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 15.00.00.000000000,06-SEP-20 15.14.59.999000000,06-SEP-20 15.09.32.248000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 15.15.00.000000000,06-SEP-20 15.29.59.999000000,06-SEP-20 15.24.25.775000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 15.30.00.000000000,06-SEP-20 15.44.59.999000000,06-SEP-20 15.39.30.451000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 15.45.00.000000000,06-SEP-20 15.59.59.999000000,06-SEP-20 15.54.26.257000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 16.00.00.000000000,06-SEP-20 16.14.59.999000000,06-SEP-20 16.09.25.521000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 16.15.00.000000000,06-SEP-20 16.29.59.999000000,06-SEP-20 16.24.18.139000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 16.30.00.000000000,06-SEP-20 16.44.59.999000000,06-SEP-20 16.39.32.891000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 16.45.00.000000000,06-SEP-20 16.59.59.999000000,06-SEP-20 16.54.27.780000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 17.00.00.000000000,06-SEP-20 17.14.59.999000000,06-SEP-20 17.09.34.073000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.375,0.375,06-SEP-20 17.15.00.000000000,06-SEP-20 17.29.59.999000000,06-SEP-20 17.24.24.472000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 17.30.00.000000000,06-SEP-20 17.44.59.999000000,06-SEP-20 17.39.23.948000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 17.45.00.000000000,06-SEP-20 17.59.59.999000000,06-SEP-20 17.54.32.829000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 18.00.00.000000000,06-SEP-20 18.14.59.999000000,06-SEP-20 18.09.30.843000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 18.15.00.000000000,06-SEP-20 18.29.59.999000000,06-SEP-20 18.24.32.692000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 18.30.00.000000000,06-SEP-20 18.44.59.999000000,06-SEP-20 18.39.26.748000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 18.45.00.000000000,06-SEP-20 18.59.59.999000000,06-SEP-20 18.54.31.257000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 19.00.00.000000000,06-SEP-20 19.14.59.999000000,06-SEP-20 19.09.26.570000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 19.15.00.000000000,06-SEP-20 19.29.59.999000000,06-SEP-20 19.24.31.968000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 19.30.00.000000000,06-SEP-20 19.44.59.999000000,06-SEP-20 19.39.49.106000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 19.45.00.000000000,06-SEP-20 19.59.59.999000000,06-SEP-20 19.54.55.960000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 20.00.00.000000000,06-SEP-20 20.14.59.999000000,06-SEP-20 20.09.51.394000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 20.15.00.000000000,06-SEP-20 20.29.59.999000000,06-SEP-20 20.24.37.520000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 20.30.00.000000000,06-SEP-20 20.44.59.999000000,06-SEP-20 20.39.24.971000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 20.45.00.000000000,06-SEP-20 20.59.59.999000000,06-SEP-20 20.54.26.277000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 21.00.00.000000000,06-SEP-20 21.14.59.999000000,06-SEP-20 21.09.28.426000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 21.15.00.000000000,06-SEP-20 21.29.59.999000000,06-SEP-20 21.24.27.949000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 21.30.00.000000000,06-SEP-20 21.44.59.999000000,06-SEP-20 21.39.23.565000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 21.45.00.000000000,06-SEP-20 21.59.59.999000000,06-SEP-20 21.54.35.566000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 22.00.00.000000000,06-SEP-20 22.14.59.999000000,06-SEP-20 22.09.47.702000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 22.15.00.000000000,06-SEP-20 22.29.59.999000000,06-SEP-20 22.24.24.570000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 22.30.00.000000000,06-SEP-20 22.44.59.999000000,06-SEP-20 22.39.39.169000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 22.45.00.000000000,06-SEP-20 22.59.59.999000000,06-SEP-20 22.53.59.266000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 23.00.00.000000000,06-SEP-20 23.14.59.999000000,06-SEP-20 23.08.50.860000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 23.15.00.000000000,06-SEP-20 23.29.59.999000000,06-SEP-20 23.24.19.111000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 23.30.00.000000000,06-SEP-20 23.44.59.999000000,06-SEP-20 23.39.30.280000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,06-SEP-20 23.45.00.000000000,06-SEP-20 23.59.59.999000000,06-SEP-20 23.53.59.429000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,07-SEP-20 00.00.00.000000000,07-SEP-20 00.14.59.999000000,07-SEP-20 00.09.04.470000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,07-SEP-20 00.15.00.000000000,07-SEP-20 00.29.59.999000000,07-SEP-20 00.24.29.682000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,07-SEP-20 00.30.00.000000000,07-SEP-20 00.44.59.999000000,07-SEP-20 00.39.36.822000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,07-SEP-20 00.45.00.000000000,07-SEP-20 00.59.59.999000000,07-SEP-20 00.57.52.375000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,07-SEP-20 01.00.00.000000000,07-SEP-20 01.14.59.999000000,07-SEP-20 01.08.58.494000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,07-SEP-20 01.15.00.000000000,07-SEP-20 01.29.59.999000000,07-SEP-20 01.24.36.604000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,07-SEP-20 01.30.00.000000000,07-SEP-20 01.44.59.999000000,07-SEP-20 01.40.15.668000000,"Average","mm/hr"
